data,ticker,fechamento_ajustado,EV_EBIT,ROIC,EBIT_EV,valor_de_mercado,year,month
2023-05-31,AALR3,22.99,-209.24022,-0.0108,-0.004779195892644349,2700624989.0,2023,5
2023-06-30,AALR3,23.8,-214.94007,-0.0108,-0.004652459636772241,2797625098.0,2023,6
2023-07-31,AALR3,24.15,-218.76314,-0.0108,-0.004571153988738688,2862686147.0,2023,7
2023-08-31,AALR3,8.01,-153.80705,-0.01982,-0.006501652557538812,1003123080.0,2023,8
2023-09-29,AALR3,9.77,-166.16815,-0.01982,-0.0060180004411194326,1155720812.0,2023,9
2023-10-20,AALR3,8.63,-164.73081,-0.01982,-0.006070509821447488,1137976890.0,2023,10
2013-11-29,ABEV3,16.67,253.06028,0.00282,0.0039516276517199776,170219580880.0,2013,11
2013-12-30,ABEV3,16.45,249.55113,0.00282,0.00400719483818807,167893117360.0,2013,12
2014-01-31,ABEV3,15.28,228.35002,0.00282,0.0043792420075111005,153837400260.0,2014,1
2014-02-28,ABEV3,16.03,16.62112,0.27548,0.06016441731965114,264231889200.0,2014,2
2014-03-31,ABEV3,16.09,16.68217,0.27548,0.05994423986807472,265170546000.0,2014,3
2014-04-30,ABEV3,15.48,16.89584,0.27548,0.05918616653566795,268455844800.0,2014,4
2014-05-30,ABEV3,15.06,15.43163,0.30966,0.06480196842459286,248465456200.0,2014,5
2014-06-30,ABEV3,14.96,15.11394,0.30966,0.06616408428245713,243452281800.0,2014,6
2014-07-31,ABEV3,14.88,15.96773,0.30966,0.06262630943784746,256925188000.0,2014,7
2014-08-29,ABEV3,15.48,15.86568,0.30505,0.06302912954250937,255435392900.0,2014,8
2014-09-30,ABEV3,15.23,15.72724,0.30505,0.06358394734231816,253241469280.0,2014,9
2014-10-31,ABEV3,15.57,15.28227,0.30505,0.06543530509538177,246189571930.0,2014,10
2014-11-28,ABEV3,16.0,16.65783,0.30065,0.06003182887566988,264536709800.0,2014,11
2014-12-30,ABEV3,15.52,16.1564,0.30065,0.06189497660369884,256686955800.0,2014,12
2015-01-30,ABEV3,16.74,17.44006,0.30065,0.05733925227321466,276782326040.0,2015,1
2015-02-27,ABEV3,17.41,17.69486,0.29908,0.056513586431313954,288169432460.0,2015,2
2015-03-31,ABEV3,17.52,17.99237,0.29908,0.055579114924826464,292883218160.0,2015,3
2015-04-30,ABEV3,17.98,18.1808,0.29908,0.05500308017248966,295868615770.0,2015,4
2015-05-29,ABEV3,17.47,16.97631,0.29335,0.058905616120346525,289204116000.0,2015,5
2015-06-30,ABEV3,18.14,17.54026,0.29335,0.057011697660125905,298634685000.0,2015,6
2015-07-31,ABEV3,18.48,17.1123,0.30368,0.05843749817382818,297220099650.0,2015,7
2015-08-31,ABEV3,18.13,17.37923,0.30368,0.05753994854777801,301778208000.0,2015,8
2015-09-30,ABEV3,18.44,17.5265,0.30368,0.05705645736456224,304293026400.0,2015,9
2015-10-30,ABEV3,18.13,16.43938,0.28202,0.060829544666526354,300049270350.0,2015,10
2015-11-30,ABEV3,17.7,15.98023,0.28202,0.0625773221036243,291876110550.0,2015,11
2015-12-30,ABEV3,16.95,15.3445,0.28202,0.06516993059402391,280559427750.0,2015,12
2016-01-29,ABEV3,17.72,16.0597,0.28202,0.062267663779522656,293290695900.0,2016,1
2016-02-29,ABEV3,16.75,14.2089,0.28085,0.07037842479009634,277101552450.0,2016,2
2016-03-31,ABEV3,17.87,15.48093,0.28085,0.06459560246057569,300992327250.0,2016,3
2016-04-29,ABEV3,18.41,15.68178,0.28085,0.0637682712039067,304764554850.0,2016,4
2016-05-31,ABEV3,18.15,15.90098,0.29762,0.06288920557097738,300992327250.0,2016,5
2016-06-30,ABEV3,18.09,15.79222,0.29762,0.0633223194712333,298949037300.0,2016,6
2016-07-29,ABEV3,17.85,15.45791,0.31968,0.06469179856785297,295491162000.0,2016,7
2016-08-31,ABEV3,18.22,15.8226,0.31968,0.063200738184622,302406912600.0,2016,8
2016-09-30,ABEV3,18.82,16.22045,0.31968,0.06165057073015853,309951367800.0,2016,9
2016-10-31,ABEV3,17.88,16.6098,0.30744,0.060205420896097483,300206446500.0,2016,10
2016-11-30,ABEV3,16.28,14.81574,0.30744,0.06749578488823373,268142511900.0,2016,11
2016-12-29,ABEV3,15.57,14.23531,0.30744,0.07024785550859096,257768886000.0,2016,12
2017-01-31,ABEV3,16.33,14.73659,0.30744,0.06785830371883862,266727926550.0,2017,1
2017-02-24,ABEV3,16.94,15.5017,0.30744,0.06450905384570725,280402251600.0,2017,2
2017-03-31,ABEV3,17.32,16.63107,0.3225,0.060128422284314836,287160826050.0,2017,3
2017-04-28,ABEV3,17.34,16.62188,0.3225,0.06016166643003078,287003649900.0,2017,4
2017-05-31,ABEV3,17.77,18.10083,0.29514,0.05524608540050374,295333985850.0,2017,5
2017-06-30,ABEV3,17.39,17.57689,0.29514,0.056892886056634596,286846473750.0,2017,6
2017-07-31,ABEV3,18.18,18.58654,0.28607,0.0538023752672633,300206446500.0,2017,7
2017-08-31,ABEV3,18.86,19.35543,0.28607,0.05166508829821916,312466186200.0,2017,8
2017-09-29,ABEV3,19.98,20.49891,0.28607,0.04878308163702363,330698619600.0,2017,9
2017-10-31,ABEV3,19.84,19.74989,0.2399,0.0506331934000645,329441210400.0,2017,10
2017-11-30,ABEV3,19.52,19.36715,0.2399,0.051633823252259625,323154164400.0,2017,11
2017-12-28,ABEV3,20.21,20.05608,0.2399,0.04986019202157151,334470847200.0,2017,12
2018-01-31,ABEV3,20.84,20.62061,0.2399,0.04849517060843496,343744240050.0,2018,1
2018-02-28,ABEV3,20.89,20.95551,0.2399,0.04772014615726365,349245405300.0,2018,2
2018-03-29,ABEV3,22.85,22.55945,0.22448,0.04432732180970724,378322993050.0,2018,3
2018-04-30,ABEV3,22.15,21.70772,0.22448,0.046066560652155086,364334315700.0,2018,4
2018-05-30,ABEV3,18.7,18.34458,0.20879,0.05451201390274402,309569074430.0,2018,5
2018-06-29,ABEV3,17.07,16.73322,0.20879,0.05976136093352027,282684203060.0,2018,6
2018-07-31,ABEV3,18.43,17.5763,0.20539,0.056894795833025154,309726295900.0,2018,7
2018-08-31,ABEV3,17.9,16.93989,0.20539,0.059032260540062546,298720793000.0,2018,8
2018-09-28,ABEV3,17.41,16.33985,0.20539,0.06120007221608522,288344175980.0,2018,9
2018-10-31,ABEV3,15.51,14.37468,0.22561,0.06956676600800853,252340459350.0,2018,10
2018-11-30,ABEV3,16.07,14.91875,0.22561,0.06702974444909929,261616526080.0,2018,11
2018-12-28,ABEV3,14.6,13.75684,0.22561,0.07269111220309316,241806620860.0,2018,12
2019-01-31,ABEV3,16.63,16.14521,0.22561,0.061937875072544744,282526981590.0,2019,1
2019-02-28,ABEV3,16.36,16.50484,0.22561,0.060588288041568406,288658618920.0,2019,2
2019-03-29,ABEV3,15.98,15.04077,0.25347,0.06648595783327582,264603734010.0,2019,3
2019-04-30,ABEV3,17.54,16.44731,0.25347,0.060800215962367093,288501397450.0,2019,4
2019-05-31,ABEV3,16.66,15.44813,0.23538,0.06473275406149481,274118856060.0,2019,5
2019-06-28,ABEV3,16.99,15.86769,0.23538,0.06302114548494457,281353203380.0,2019,6
2019-07-31,ABEV3,19.11,18.15597,0.22271,0.05507830206813517,319897817820.0,2019,7
2019-08-30,ABEV3,17.77,16.66639,0.22271,0.06000099601653387,294419230560.0,2019,8
2019-09-30,ABEV3,18.28,17.33762,0.22271,0.057678043468480676,305900322350.0,2019,9
2019-10-31,ABEV3,16.5,15.76431,0.20348,0.06343442878248398,276281577000.0,2019,10
2019-11-29,ABEV3,17.14,16.22234,0.20348,0.06164338806855238,283991028750.0,2019,11
2019-12-30,ABEV3,17.73,16.80189,0.20348,0.059517113848501564,293745845250.0,2019,12
2020-01-31,ABEV3,16.95,16.49342,0.20348,0.06063023921054578,288553765500.0,2020,1
2020-02-28,ABEV3,13.81,13.6996,0.23313,0.07299483196589682,228766180500.0,2020,2
2020-03-31,ABEV3,11.32,11.74914,0.23313,0.08511261249759557,197456366250.0,2020,3
2020-04-30,ABEV3,10.77,10.88663,0.23313,0.09185579008380003,183610820250.0,2020,4
2020-05-29,ABEV3,11.85,12.41774,0.1935,0.08052995150486321,196374272640.0,2020,5
2020-06-30,ABEV3,13.43,14.28165,0.1935,0.07001992066742987,224382782680.0,2020,6
2020-07-31,ABEV3,13.2,16.3098,0.16408,0.061312830322873366,228945966900.0,2020,7
2020-08-31,ABEV3,11.69,14.19316,0.16408,0.07045647339986302,200622754500.0,2020,8
2020-09-30,ABEV3,11.91,13.72279,0.16408,0.07287147875905702,194328707300.0,2020,9
2020-10-30,ABEV3,11.56,12.68771,0.16314,0.07881642944235012,191653737240.0,2020,10
2020-11-30,ABEV3,13.27,15.12341,0.16314,0.06612265355498528,225326889760.0,2020,11
2020-12-30,ABEV3,14.86,16.63719,0.16314,0.06010630400927079,246254596700.0,2020,12
2021-01-29,ABEV3,14.35,16.02258,0.16314,0.062411921176240025,237757632980.0,2021,1
2021-02-26,ABEV3,13.31,12.97066,0.1772,0.07709707910006121,220606354360.0,2021,2
2021-03-31,ABEV3,14.52,14.52156,0.1772,0.0688631248984269,245310489620.0,2021,3
2021-04-30,ABEV3,14.19,14.19558,0.1772,0.07044446229037489,240117900680.0,2021,4
2021-05-31,ABEV3,17.04,15.79527,0.17162,0.06331009219848727,280945487550.0,2021,5
2021-06-30,ABEV3,16.21,15.27314,0.17162,0.06547442110790577,272131511470.0,2021,6
2021-07-30,ABEV3,15.8,13.26814,0.19686,0.07536851435091882,261937811200.0,2021,7
2021-08-31,ABEV3,16.24,13.71854,0.19686,0.07289405432356504,270438196900.0,2021,8
2021-09-30,ABEV3,14.53,12.30897,0.19686,0.08124156610991821,243835137950.0,2021,9
2021-10-29,ABEV3,16.13,12.98052,0.19128,0.07703851617654763,267447320450.0,2021,10
2021-11-30,ABEV3,15.25,12.45026,0.19128,0.08031960778329127,257215374700.0,2021,11
2021-12-30,ABEV3,14.76,11.69974,0.19128,0.08547198484752652,242733236100.0,2021,12
2022-01-31,ABEV3,14.33,11.30001,0.19128,0.08849549690663991,235019923150.0,2022,1
2022-02-25,ABEV3,14.55,13.19659,0.18742,0.07577715152171886,239315670400.0,2022,2
2022-03-31,ABEV3,14.74,13.16875,0.18742,0.07593735168485999,238843336840.0,2022,3
2022-04-29,ABEV3,13.9,12.5655,0.18742,0.07958298515777326,228609443040.0,2022,4
2022-05-31,ABEV3,13.59,12.2862,0.20023,0.08139213100877407,221920557530.0,2022,5
2022-06-30,ABEV3,12.83,11.8453,0.20023,0.0844216693540898,214360453370.0,2022,6
2022-07-29,ABEV3,14.29,12.88158,0.18735,0.07763022858997111,235150739810.0,2022,7
2022-08-31,ABEV3,14.62,13.30069,0.18735,0.07518406939790342,242395839630.0,2022,8
2022-09-30,ABEV3,14.88,13.50113,0.18735,0.07406787431866814,245860887370.0,2022,9
2022-10-31,ABEV3,15.32,13.39445,0.17862,0.0746577873671558,248380922090.0,2022,10
2022-11-30,ABEV3,15.24,13.38537,0.17862,0.07470843166830651,248223419920.0,2022,11
2022-12-29,ABEV3,14.52,12.25926,0.17862,0.08157099205009112,228693150840.0,2022,12
2023-01-31,ABEV3,13.66,11.36019,0.17862,0.08802669673658628,213100436010.0,2023,1
2023-02-28,ABEV3,13.39,11.24213,0.17862,0.0889511151356549,211052907800.0,2023,2
2023-03-31,ABEV3,14.33,12.56073,0.21027,0.07961320719416785,233418215940.0,2023,3
2023-04-28,ABEV3,14.16,11.97207,0.21027,0.08352774415786075,223023072720.0,2023,4
2023-05-31,ABEV3,14.41,11.938,0.21065,0.08376612497905847,228115501840.0,2023,5
2023-06-30,ABEV3,15.41,12.57255,0.21065,0.07953835936226143,239773338260.0,2023,6
2023-07-31,ABEV3,14.86,12.3496,0.21065,0.08097428256785645,235677341680.0,2023,7
2023-08-31,ABEV3,13.84,12.0872,0.21158,0.08273214640280628,223389351940.0,2023,8
2023-09-29,ABEV3,13.11,11.13931,0.21158,0.08977216721682044,206532750630.0,2023,9
2023-10-20,ABEV3,12.49,10.86469,0.21158,0.0920412823559623,201649062400.0,2023,10
2017-01-31,ADHM3,3.15,-3.48057,1.31967,-0.2873092625633158,22687500.0,2017,1
2017-02-24,ADHM3,3.27,-3.79413,1.31967,-0.263565033354155,24729375.0,2017,2
2017-03-31,ADHM3,2.88,-3.28315,1.31967,-0.3045855352329318,21401875.0,2017,3
2017-04-28,ADHM3,2.36,-2.3674,0.92131,-0.4224043254202923,17847500.0,2017,4
2017-05-31,ADHM3,2.02,-2.10627,0.92131,-0.4747729398415208,15881250.0,2017,5
2017-06-30,ADHM3,2.05,-1.95563,0.92131,-0.5113441704207852,14746875.0,2017,6
2017-07-31,ADHM3,2.59,-2382.553,0.65295,-0.0004197178404845559,20192136660.0,2017,7
2017-08-31,ADHM3,2.18,-1954.22886,0.65295,-0.000511710793177008,16562089620.0,2017,8
2017-09-29,ADHM3,2.07,-1847.14783,0.65295,-0.0005413751859806477,15654577860.0,2017,9
2017-10-31,ADHM3,1.96,-1748.99022,0.65295,-0.0005717584858764963,14822692080.0,2017,10
2017-11-30,ADHM3,2.03,-1.81197,589.92925,-0.5518855168683808,15352074.0,2017,11
2017-12-28,ADHM3,2.04,-1.82089,589.92925,-0.5491819934207998,15427700.0,2017,12
2018-01-31,ADHM3,1.97,-1.76734,589.92925,-0.5658220829042516,14973944.0,2018,1
2018-02-28,ADHM3,1.98,-1.73197,517.05092,-0.5773772063026495,14671440.0,2018,2
2018-03-29,ADHM3,1.77,-2.76348,0.51319,-0.36186257906697356,13385798.0,2018,3
2018-04-30,ADHM3,1.82,-2.87407,0.51319,-0.3479386375418831,13915180.0,2018,4
2018-05-30,ADHM3,1.77,-2.64841,0.51659,-0.3775850415909923,13386510.0,2018,5
2018-06-29,ADHM3,1.6,-2.3928,0.51659,-0.41792042795051826,12100800.0,2018,6
2018-07-31,ADHM3,1.8,-2.93409,0.51659,-0.3408211745379317,14823480.0,2018,7
2018-08-31,ADHM3,1.67,-4.05117,0.33836,-0.246842270257728,12100800.0,2018,8
2018-09-28,ADHM3,1.7,-4.30445,0.33836,-0.2323177177107412,12857100.0,2018,9
2018-10-31,ADHM3,1.66,-4.15248,0.33836,-0.24081994374446117,12403320.0,2018,10
2018-11-30,ADHM3,1.59,-3.79789,0.33836,-0.2633040978016741,11344500.0,2018,11
2018-12-28,ADHM3,1.5,-3.79789,0.33836,-0.2633040978016741,11344500.0,2018,12
2019-01-31,ADHM3,1.41,-3.31881,0.24382,-0.3013128199565507,10966350.0,2019,1
2019-02-28,ADHM3,1.67,-3.54771,0.24382,-0.281871968114643,11722650.0,2019,2
2019-03-29,ADHM3,1.6,-0.00445,0.18642,-224.71910112359552,12101.0,2019,3
2019-04-30,ADHM3,1.52,-4.00541,0.18642,-0.24966233169638063,10890720.0,2019,4
2019-05-31,ADHM3,1.3,-4.23789,0.13857,-0.23596648332070913,9831900.0,2019,5
2019-06-28,ADHM3,1.33,-4.33569,0.13857,-0.23064379602785257,10058790.0,2019,6
2019-07-31,ADHM3,1.6,-5.08547,0.13857,-0.1966386587670363,11798280.0,2019,7
2019-08-30,ADHM3,1.46,-2.41936,0.26407,-0.41333245155743664,11041980.0,2019,8
2019-09-30,ADHM3,1.82,-2.96621,0.26407,-0.33713054706173873,13537770.0,2019,9
2019-10-31,ADHM3,1.56,-2.65136,0.26407,-0.37716492667913826,12100800.0,2019,10
2019-11-29,ADHM3,1.53,-2.5881,0.22608,-0.38638383370039797,11571390.0,2019,11
2019-12-30,ADHM3,2.62,-4.43191,0.22608,-0.2256363509186784,19815060.0,2019,12
2020-01-31,ADHM3,2.89,-4.87172,0.22608,-0.2052663125138555,21781440.0,2020,1
2020-02-28,ADHM3,2.23,-3.7722,0.22608,-0.265097290705689,16865490.0,2020,2
2020-03-31,ADHM3,1.45,-2.21595,0.22608,-0.45127372007491146,9907530.0,2020,3
2020-04-30,ADHM3,2.48,-4.36425,0.22608,-0.22913444463538982,19512540.0,2020,4
2020-05-29,ADHM3,2.34,-3.95827,0.22608,-0.2526356211173063,17697420.0,2020,5
2020-06-30,ADHM3,2.52,-4.33041,0.22608,-0.23092501633794493,19361280.0,2020,6
2020-07-31,ADHM3,2.4,-3.75528,0.22608,-0.2662917279137641,16789860.0,2020,7
2020-08-31,ADHM3,2.19,-3.7722,0.22608,-0.265097290705689,16865490.0,2020,8
2020-09-30,ADHM3,1.99,-3.29856,0.22608,-0.303162592161428,14747850.0,2020,9
2020-10-30,ADHM3,1.85,-3.1294,0.22608,-0.31955007349651693,13991550.0,2020,10
2020-11-30,ADHM3,2.04,-3.46771,0.22608,-0.28837474875350017,15504150.0,2020,11
2020-12-28,ADHM3,1.56,-2.63885,0.22608,-0.37895295299088616,11798280.0,2020,12
2011-11-30,AEDU3,17.37,16.38038,0.04302,0.06104864478113451,2345613202.0,2011,11
2011-12-29,AEDU3,19.95,20.25536,0.04302,0.049369648330121016,2928374246.0,2011,12
2012-01-31,AEDU3,23.33,23.3844,0.04302,0.04276355176955577,3398953789.0,2012,1
2012-02-29,AEDU3,22.4,22.42534,0.04302,0.04459241197680838,3254720431.0,2012,2
2012-03-30,AEDU3,21.84,22.09597,0.04302,0.04525712154750391,3205185742.0,2012,3
2012-04-30,AEDU3,25.15,46.64832,0.02331,0.021436999231697947,3723843838.0,2012,4
2012-05-31,AEDU3,23.73,38.49414,0.03279,0.025977980025011598,3503851499.0,2012,5
2012-06-29,AEDU3,25.41,40.80064,0.03279,0.0245094194600869,3729671450.0,2012,6
2012-07-31,AEDU3,28.94,45.86005,0.03279,0.021805471210781496,4225018439.0,2012,7
2012-08-31,AEDU3,29.99,37.80234,0.04321,0.026453388864287237,4372164733.0,2012,8
2012-09-28,AEDU3,33.46,42.22988,0.04321,0.023679915737387838,4909761796.0,2012,9
2012-10-31,AEDU3,35.34,44.26968,0.04321,0.02258882377283956,5157435239.0,2012,10
2012-11-30,AEDU3,32.04,35.28555,0.05626,0.028340212920019668,4826718347.0,2012,11
2012-12-28,AEDU3,34.32,36.71506,0.05626,0.027236779675697112,5036512323.0,2012,12
2013-01-31,AEDU3,38.47,39.92154,0.05626,0.025049133876097966,5507091866.0,2013,1
2013-02-28,AEDU3,40.7,42.47282,0.05626,0.023544469145208632,5881515837.0,2013,2
2013-03-28,AEDU3,32.36,24.32651,0.06898,0.041107417381284865,4749502509.0,2013,3
2013-04-30,AEDU3,35.74,26.41052,0.06898,0.0378636997681227,5186573292.0,2013,4
2013-05-31,AEDU3,13.34,10.65032,0.07096,0.0938938923900878,1958077108.0,2013,5
2013-06-28,AEDU3,12.81,10.27791,0.07096,0.0972960455968188,1879404367.0,2013,6
2013-07-31,AEDU3,13.73,10.77446,0.07096,0.09281207596482793,1984301355.0,2013,7
2013-08-30,AEDU3,13.75,28.80339,0.07486,0.034718135608343324,6053430345.0,2013,8
2013-09-30,AEDU3,13.17,27.81354,0.07486,0.03595371175334028,5834894953.0,2013,9
2013-10-31,AEDU3,13.31,26.92267,0.07486,0.03714341853909735,5638213101.0,2013,10
2013-11-29,AEDU3,15.75,39.33954,0.06319,0.0254197176682798,6931942618.0,2013,11
2013-12-30,AEDU3,14.8,37.08497,0.06319,0.026965102034597847,6512354667.0,2013,12
2014-01-31,AEDU3,12.61,32.17657,0.06319,0.031078514583748364,5598876730.0,2014,1
2014-02-28,AEDU3,13.04,31.56595,0.06319,0.03167970550545762,5485238327.0,2014,2
2014-03-31,AEDU3,13.9,31.87548,0.06147,0.031372076593042676,5922309110.0,2014,3
2014-04-30,AEDU3,13.71,30.60585,0.06147,0.03267349215917872,5664437348.0,2014,4
2014-05-30,AEDU3,15.99,33.40643,0.06608,0.029934356948647312,7036839606.0,2014,5
2014-06-30,AEDU3,18.4,37.4471,0.06608,0.026704337585554024,7954688251.0,2014,6
2014-07-03,AEDU3,18.35,37.73571,0.06608,0.026500097652859853,8020248868.0,2014,7
2011-11-30,AELP3,42.83,3.48614,0.17085,0.2868502125560075,4561977390.0,2011,11
2011-12-27,AELP3,41.19,3.35134,0.17085,0.29838810744358973,4325275500.0,2011,12
2012-01-31,AELP3,37.11,3.0482,0.17085,0.3280624630929729,3792933900.0,2012,1
2012-02-29,AELP3,36.67,3.10774,0.17085,0.3217772400522566,3897501000.0,2012,2
2012-03-30,AELP3,33.81,2.02488,0.21163,0.4938564260598159,3549577740.0,2012,3
2012-04-27,AELP3,32.72,1.90649,0.21163,0.5245241254871518,3277703280.0,2012,4
2012-05-31,AELP3,24.1,1.74754,0.17597,0.5722329674857227,2414549400.0,2012,5
2012-06-29,AELP3,23.24,1.70565,0.17597,0.5862867528508193,2328043890.0,2012,6
2012-07-30,AELP3,19.68,1.53302,0.17597,0.652307210603906,1971565140.0,2012,7
2012-08-31,AELP3,17.65,2.09492,0.16465,0.4773451969526282,1806159000.0,2012,8
2012-09-28,AELP3,16.84,2.02857,0.16465,0.49295809363246024,1687332750.0,2012,9
2012-10-31,AELP3,15.8,1.9548,0.16465,0.511561285041948,1555197960.0,2012,10
2012-11-30,AELP3,13.38,2.53272,0.12231,0.39483243311538585,1333705830.0,2012,11
2012-12-28,AELP3,13.83,2.57254,0.12231,0.388720875088434,1385038770.0,2012,12
2013-01-31,AELP3,12.23,2.42136,0.12231,0.41299104635411504,1190163720.0,2013,1
2013-02-28,AELP3,11.0,2.38301,0.12231,0.41963734940264624,1140732000.0,2013,2
2013-03-28,AELP3,9.44,18.75109,0.01507,0.05333023306911758,945856950.0,2013,3
2013-04-30,AELP3,7.88,17.86102,0.01507,0.055987843919328234,807067890.0,2013,4
2013-05-31,AELP3,7.47,-1488.59631,-0.00199,-0.0006717738001110591,859351440.0,2013,5
2013-06-27,AELP3,7.59,-1434.63155,-0.00199,-0.0006970430839890562,760488000.0,2013,6
2013-07-31,AELP3,7.12,-1413.35698,-0.00199,-0.000707535331944234,721512990.0,2013,7
2013-08-30,AELP3,7.45,8.46207,0.03136,0.11817439468120683,746228850.0,2013,8
2013-09-30,AELP3,10.32,8.96122,0.03136,0.11159194841773776,893573400.0,2013,9
2013-10-31,AELP3,9.42,9.07071,0.03136,0.11024495326165207,925894140.0,2013,10
2013-11-29,AELP3,8.77,7.08871,0.03544,0.14106939062255333,873610590.0,2013,11
2013-12-30,AELP3,8.82,7.10283,0.03544,0.14078895313558118,878363640.0,2013,12
2014-01-31,AELP3,7.15,6.61703,0.03544,0.15112520269667812,714858720.0,2014,1
2014-02-28,AELP3,7.07,7.16118,0.02136,0.13964179087803966,692044.0,2014,2
2014-03-31,AELP3,7.11,9.99998,0.02136,0.1000002000004,697747740.0,2014,3
2014-04-30,AELP3,6.6,9.86448,0.02136,0.10137381798128234,664476390.0,2014,4
2014-05-29,AELP3,7.41,-66.45631,-0.00851,-0.015047480066226969,727216650.0,2014,5
2014-06-25,AELP3,8.04,-67.89472,-0.00851,-0.014728685824170126,789006300.0,2014,6
2014-07-31,AELP3,8.2,-68.3373,-0.00851,-0.014633296896424062,808018500.0,2014,7
2014-08-29,AELP3,8.42,-3.52988,-0.11135,-0.28329574943057556,826080090.0,2014,8
2014-09-26,AELP3,7.46,-3.42922,-0.11135,-0.29161150349058973,731969700.0,2014,9
2014-10-31,AELP3,6.49,-3.35703,-0.11135,-0.2978823543429758,664476390.0,2014,10
2014-11-26,AELP3,7.6,-4.70512,-0.06558,-0.2125344305777536,731969700.0,2014,11
2014-12-19,AELP3,9.22,-4.93687,-0.06558,-0.20255749087984898,887869740.0,2014,12
2015-01-30,AELP3,7.17,-4.64294,-0.06558,-0.2153807716662287,690142860.0,2015,1
2015-02-27,AELP3,8.89,-72.88832,0.00366,-0.01371961927507727,855549000.0,2015,2
2015-03-31,AELP3,8.18,-70.92825,0.00366,-0.014098754727488694,774747150.0,2015,3
2015-04-30,AELP3,8.37,-71.50474,0.00366,-0.013985086862773013,798512400.0,2015,4
2015-05-28,AELP3,8.89,9.3324,0.04156,0.10715357250010715,855549000.0,2015,5
2015-06-30,AELP3,11.25,9.76948,0.04156,0.10235959334580756,998140500.0,2015,6
2015-07-30,AELP3,9.08,9.39068,0.04156,0.10648856099877752,874561200.0,2015,7
2015-08-31,AELP3,7.39,3.5893,0.09607,0.2786058562950993,711056280.0,2015,8
2015-09-30,AELP3,6.54,3.53571,0.09607,0.28282862565085937,663525780.0,2015,9
2015-10-30,AELP3,5.28,3.36099,0.09607,0.2975313821225294,508576350.0,2015,10
2015-11-30,AELP3,4.94,5.6226,0.0587,0.17785366200690073,498119640.0,2015,11
2015-12-23,AELP3,5.59,5.68884,0.0587,0.1757827606330992,538045260.0,2015,12
2016-01-28,AELP3,5.3,5.6431,0.0587,0.1772075632187982,510477570.0,2016,1
2016-02-26,AELP3,6.02,8.54398,0.05224,0.11704147247535693,579872100.0,2016,2
2016-03-31,AELP3,9.77,9.22512,0.05224,0.1083996739337808,869808150.0,2016,3
2016-04-29,AELP3,9.99,9.41272,0.05224,0.10623921671950297,949659390.0,2016,4
2016-05-31,AELP3,9.65,11.15713,0.0355,0.08962878446338798,930647190.0,2016,5
2016-06-28,AELP3,9.09,10.93955,0.0355,0.09141143831327614,864104490.0,2016,6
2016-07-26,AELP3,14.0,12.46574,0.0355,0.0802198666104058,1330854000.0,2016,7
2016-08-30,AELP3,12.84,12.31635,0.0397,0.08119288587933925,1220583240.0,2016,8
2016-09-30,AELP3,11.95,12.11565,0.0397,0.08253787456719201,1162596030.0,2016,9
2016-10-27,AELP3,11.7,11.94127,0.0397,0.08374318644499287,1112213700.0,2016,10
2016-11-30,AELP3,10.69,21.09562,0.02223,0.047403205025498184,1016202090.0,2016,11
2016-12-29,AELP3,13.01,22.47824,0.02223,0.04448746876979692,1236743610.0,2016,12
2017-01-18,AELP3,14.04,23.09208,0.02223,0.04330489068113397,1334656440.0,2017,1
2017-06-23,AELP3,7.49,-716.97627,-1.57987,-0.0013947463003203717,703663030.0,2017,6
2017-07-27,AELP3,5.9,-562.6625,-1.57987,-0.0017772643458556416,554287300.0,2017,7
2017-08-30,AELP3,5.9,-573.60347,-1.86166,-0.0017433646278325339,554287300.0,2017,8
2017-09-29,AELP3,6.0,-583.49263,-1.86166,-0.0017138177049468475,563682000.0,2017,9
2017-10-31,AELP3,5.7,-552.83624,-1.86166,-0.001808853920285689,534558430.0,2017,10
2017-11-30,AELP3,4.79,-483.6412,-2.39526,-0.0020676484964473663,450006130.0,2017,11
2017-12-22,AELP3,5.01,-506.32873,-2.39526,-0.0019750014975448856,470674470.0,2017,12
2018-01-31,AELP3,4.44,-458.89116,-2.39526,-0.0021791659704231393,427458850.0,2018,1
2018-02-28,AELP3,2.94,-299.0472,-2.39526,-0.0033439537303810237,281841000.0,2018,2
2018-03-29,AELP3,2.34,-234.35633,1.2966,-0.004267006570720748,219835980.0,2018,3
2018-04-30,AELP3,2.69,-282.48062,1.2966,-0.0035400658636334063,263051600.0,2018,4
2018-05-30,AELP3,2.01,-322.31682,0.78784,-0.0031025374350615647,188833470.0,2018,5
2018-06-26,AELP3,1.44,-226.17716,0.78784,-0.004421312921251642,135283680.0,2018,6
2018-07-31,AELP3,2.08,-337.49677,0.78784,-0.0029629913198872984,197288700.0,2018,7
2018-08-31,AELP3,1.99,-256.72723,0.79757,-0.003895184784255258,186015060.0,2018,8
2018-09-05,AELP3,1.93,-249.90959,0.79757,-0.004001447083323213,181317710.0,2018,9
2020-11-30,AERI3,6.63,23.07169,0.154,0.04334316211772957,4150686395.0,2020,11
2020-12-30,AERI3,9.97,32.35574,0.154,0.03090641722303369,6158288420.0,2020,12
2021-01-29,AERI3,11.8,37.59582,0.154,0.026598701664174367,7291413489.0,2021,1
2021-02-26,AERI3,10.15,40.23325,0.09414,0.024855063908583077,7807715117.0,2021,2
